Tanggal & Waktu,ID Struk,Status Pembayaran,ID / Kode Outlet,Outlet,Tipe Penjualan,Kasir,No. Hp Pelanggan,Nama Pelanggan,SKU,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Penjualan Kotor,Diskon Produk,Subtotal,Diskon Transaksi,Service Charge,Pajak,Pembulatan,Poin Ditukar,Total,Metode Pembayaran,Pembayaran,Alasan Pembatalan,Catatan Transaksi,Catatan Custom Amount
06-11-2021 10:52:26,6GGGCWKZJWJ4P,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
06-11-2021 09:55:12,88882KYMWQ4Y7,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Tubruk,Classic,1,"10,000","10,000",0,"50,000",0,0,0,0,0,"50,000",Tunai,"50,000",,,
06-11-2021 09:55:12,88882KYMWQ4Y7,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Ice,Tea Base,4,"10,000","40,000",0,,,,,,,,,,,,
05-11-2021 22:22:47,9YYYSR4M4N9Z4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo - pedas,Nasi,1,"15,000","15,000",0,"62,000",0,0,0,0,0,"62,000",Tunai,"62,000",,,
05-11-2021 22:22:47,9YYYSR4M4N9Z4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 22:22:47,9YYYSR4M4N9Z4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Putih,Nasi,1,"3,000","3,000",0,,,,,,,,,,,,
05-11-2021 22:22:47,9YYYSR4M4N9Z4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 22:22:47,9YYYSR4M4N9Z4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tiramisu Milk Biscoff,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 22:22:47,9YYYSR4M4N9Z4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Kopi Legit,Fancy,1,"13,000","13,000",0,"92,000",0,0,0,0,0,"92,000",Tunai,"92,000",,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Hot,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Hot,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 22:20:50,L666CLB8B6G7Z,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 22:13:33,6GGGCWKZK98YZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,2,"10,000","20,000",0,"70,000",0,0,0,0,0,"70,000",Tunai,"70,000",,,
05-11-2021 22:13:33,6GGGCWKZK98YZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo - sedang,Mie,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 22:13:33,6GGGCWKZK98YZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 22:13:33,6GGGCWKZK98YZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,2,"10,000","20,000",0,,,,,,,,,,,,
05-11-2021 22:06:03,VPPPCZ8J86JWK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,2,"8,000","16,000",0,"80,000",0,0,0,0,0,"80,000",Tunai,"80,000",,,
05-11-2021 22:06:03,VPPPCZ8J86JWK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,3,"10,000","30,000",0,,,,,,,,,,,,
05-11-2021 22:06:03,VPPPCZ8J86JWK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
05-11-2021 22:06:03,VPPPCZ8J86JWK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,2,"10,000","20,000",0,,,,,,,,,,,,
05-11-2021 22:06:03,VPPPCZ8J86JWK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Kopi Legit,Fancy,-1,"-13,000","-13,000",0,"-82,000",0,0,0,0,0,"-82,000",Tunai,"-82,000",Kesalahan input,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,-1,"-12,000","-12,000",0,,,,,,,,,,,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,-1,"-8,000","-8,000",0,,,,,,,,,,,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Hot,Milk Base,-1,"-13,000","-13,000",0,,,,,,,,,,,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Hot,Milk Base,-1,"-13,000","-13,000",0,,,,,,,,,,,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,-1,"-13,000","-13,000",0,,,,,,,,,,,,
05-11-2021 21:43:46,VPPPCZ8J867JD,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,-1,"-10,000","-10,000",0,,,,,,,,,,,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Kopi Legit,Fancy,1,"13,000","13,000",0,"82,000",0,0,0,0,0,"82,000",Tunai,"82,000",Kesalahan input,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,,,,,,,,,,,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Hot,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Hot,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 21:41:39,L666CLB8B64WW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,-10,"-4,000","-40,000",0,"-261,000",0,0,0,0,0,"-261,000",Tunai,"-261,000",Kesalahan input,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,-8,"-10,000","-80,000",0,,,,,,,,,,,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,-2,"-15,000","-30,000",0,,,,,,,,,,,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,-2,"-10,000","-20,000",0,,,,,,,,,,,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,-2,"-8,000","-16,000",0,,,,,,,,,,,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Jawa - Normal,Nasi,-3,"-15,000","-45,000",0,,,,,,,,,,,,
05-11-2021 21:39:13,M8882GYBYZQ6D,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Jawa - Sedang,Nasi,-2,"-15,000","-30,000",0,,,,,,,,,,,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,10,"4,000","40,000",0,"261,000",0,0,0,0,0,"261,000",Tunai,"261,000",Kesalahan input,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,8,"10,000","80,000",0,,,,,,,,,,,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,2,"15,000","30,000",0,,,,,,,,,,,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,2,"10,000","20,000",0,,,,,,,,,,,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,2,"8,000","16,000",0,,,,,,,,,,,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Jawa - Normal,Nasi,3,"15,000","45,000",0,,,,,,,,,,,,
05-11-2021 21:39:05,L666CLB8B6RY7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Jawa - Sedang,Nasi,2,"15,000","30,000",0,,,,,,,,,,,,
05-11-2021 21:26:52,QDDDSLM7MWG4V,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Moccacino,Fancy,1,"15,000","15,000",0,"30,000",0,0,0,0,0,"30,000",Tunai,"30,000",,,
05-11-2021 21:26:52,QDDDSLM7MWG4V,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tiramisu Milk Biscoff,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 21:06:28,P777HPQBQDK9Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo - sedang,Mie,3,"15,000","45,000",0,"131,000",0,0,0,0,0,"131,000",Tunai,"131,000",,,
05-11-2021 21:06:28,P777HPQBQDK9Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gurami Goreng,Lalapan,1,"35,000","35,000",0,,,,,,,,,,,,
05-11-2021 21:06:28,P777HPQBQDK9Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Milk Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 21:06:28,P777HPQBQDK9Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 21:06:28,P777HPQBQDK9Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Thai Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 21:06:28,P777HPQBQDK9Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Caramel,Fancy,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 21:03:12,88882KYMYRN7G,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cerutu,Additional,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
05-11-2021 21:02:33,M8882GYBYZ8QB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
05-11-2021 20:55:13,6GGGCWKZK9WKL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
05-11-2021 20:44:32,L666CLB8BGJMV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Bandrek,Tradisional Drink,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
05-11-2021 20:43:29,KLLLCD9Z984W7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,"13,000",0,0,0,0,0,"13,000",Tunai,"13,000",,,
05-11-2021 20:41:15,4QQQTPMNMJBL9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Jawa - Pedas,Nasi,1,"15,000","15,000",0,"77,000",0,0,0,0,0,"77,000",Tunai,"77,000",,,
05-11-2021 20:41:15,4QQQTPMNMJBL9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gudeg Joglo,Sayuran,1,"25,000","25,000",0,,,,,,,,,,,,
05-11-2021 20:41:15,4QQQTPMNMJBL9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 20:41:15,4QQQTPMNMJBL9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,,,,,,,,,,,,
05-11-2021 20:41:15,4QQQTPMNMJBL9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Leci Fresh,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 20:28:19,9YYYSR4M49D8D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Tiramisu,Fancy,1,"15,000","15,000",0,"25,000",0,0,0,0,0,"25,000",Tunai,"25,000",,,
05-11-2021 20:28:19,9YYYSR4M49D8D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 20:10:46,QDDDSLM7M889J,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Beng-Beng,Additional,2,"2,500","5,000",0,"5,000",0,0,0,0,0,"5,000",Tunai,"5,000",,,
05-11-2021 19:59:41,GDDDSZ7V7RN99,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,"65,000",0,0,0,0,0,"65,000",Tunai,"65,000",,,
05-11-2021 19:59:41,GDDDSZ7V7RN99,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 19:59:41,GDDDSZ7V7RN99,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Kribo,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 19:59:41,GDDDSZ7V7RN99,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo - pedas,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 19:59:41,GDDDSZ7V7RN99,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,3,"4,000","12,000",0,,,,,,,,,,,,
05-11-2021 19:23:49,WPPPCMRJR96JZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gurami Goreng,Lalapan,1,"35,000","35,000",0,"60,000",0,0,0,0,0,"60,000",Tunai,"60,000",,,
05-11-2021 19:23:49,WPPPCMRJR96JZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 19:23:49,WPPPCMRJR96JZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
05-11-2021 19:23:49,WPPPCMRJR96JZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Putih,Nasi,1,"3,000","3,000",0,,,,,,,,,,,,
05-11-2021 19:23:49,WPPPCMRJR96JZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,2,"4,000","8,000",0,,,,,,,,,,,,
05-11-2021 17:34:51,KLLLCD9Z9LZNZ,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Sparkling Berry,Signature,-1,"-15,000","-15,000",0,"-15,000",0,0,0,0,0,"-15,000",Tunai,"-15,000",Kesalahan input,,
05-11-2021 17:34:20,NLLLCRMDMZDK8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Sparkling Berry,Signature,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",Kesalahan input,,
05-11-2021 16:52:58,P777HPQBQMRZD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,3,"15,000","45,000",0,"76,000",0,0,0,0,0,"76,000",Tunai,"76,000",,,
05-11-2021 16:52:58,P777HPQBQMRZD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Choco Hazelnut,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 16:52:58,P777HPQBQMRZD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,2,"8,000","16,000",0,,,,,,,,,,,,
05-11-2021 16:17:53,WPPPCMRJRVB4D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Burger,Snack,1,"15,000","15,000",0,"45,000",0,0,0,0,0,"45,000",Tunai,"45,000",,,
05-11-2021 16:17:53,WPPPCMRJRVB4D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
05-11-2021 16:17:53,WPPPCMRJRVB4D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
05-11-2021 15:39:08,NLLLCRMDMPZ94,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,"129,000",0,0,0,0,0,"129,000",Tunai,"129,000",,,
05-11-2021 15:39:08,NLLLCRMDMPZ94,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gudeg Joglo,Sayuran,2,"25,000","50,000",0,,,,,,,,,,,,
05-11-2021 15:39:08,NLLLCRMDMPZ94,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
05-11-2021 15:39:08,NLLLCRMDMPZ94,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
05-11-2021 15:39:08,NLLLCRMDMPZ94,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
05-11-2021 15:39:08,NLLLCRMDMPZ94,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Bakar,Lalapan,2,"15,000","30,000",0,,,,,,,,,,,,
05-11-2021 12:42:06,9YYYSR4M4MW4L,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Handsanitizier,Additional,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
05-11-2021 12:35:37,KLLLCD9Z9ZG7L,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Bandrek,Tradisional Drink,3,"10,000","30,000",0,"30,000",0,0,0,0,0,"30,000",Tunai,"30,000",,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kribo,Lalapan,1,"15,000","15,000",0,"118,000",0,0,0,0,0,"118,000",Tunai,"118,000",,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Nasi Putih,Nasi,2,"3,000","6,000",0,,,,,,,,,,,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Gudeg Joglo,Sayuran,1,"25,000","25,000",0,,,,,,,,,,,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Nasi Goreng Joglo - sedang,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Bandrek,Tradisional Drink,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Goreng - Potong,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 12:17:22,M8882GYBYBRBW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Kripik Tela,Additional,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 12:07:35,GDDDSZ7V7VKZ9,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Berry Milk,Milk Base,1,"15,000","15,000",0,"81,000",0,0,0,0,0,"81,000",Tunai,"81,000",,,
05-11-2021 12:07:35,GDDDSZ7V7VKZ9,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Thai Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 12:07:35,GDDDSZ7V7VKZ9,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 12:07:35,GDDDSZ7V7VKZ9,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kribo,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 12:07:35,GDDDSZ7V7VKZ9,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Goreng - Potong,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 12:07:35,GDDDSZ7V7VKZ9,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Air Mineral - Alqodiri,Additional,2,"4,000","8,000",0,,,,,,,,,,,,
05-11-2021 11:52:53,NLLLCRMDMGQWD,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
05-11-2021 11:10:54,ZVVV3RPYPD9VV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Matcha - Ice,Tea Base,1,"15,000","15,000",0,"55,000",0,0,0,0,0,"55,000",Tunai,"55,000",,,
05-11-2021 11:10:54,ZVVV3RPYPD9VV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Milk Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
05-11-2021 11:10:54,ZVVV3RPYPD9VV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Joglo Cookies Biscof,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 11:10:54,ZVVV3RPYPD9VV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Vietnam Drip Susu - Hot,Classic,1,"12,000","12,000",0,,,,,,,,,,,,
05-11-2021 11:02:52,BMMM2GKZKPNRN,Void,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Bidaran,Additional,-1,"-10,000","-10,000",0,"-10,000",0,0,0,0,0,"-10,000",Tunai,"-10,000",Kesalahan input,,
05-11-2021 11:02:41,KLLLCD9Z9WKBP,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Bidaran,Additional,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",Kesalahan input,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Americano - Hot,Expresso Base,1,"10,000","10,000",0,"107,500",0,0,0,0,0,"107,500",Tunai,"107,500",,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Americano - Hot,Expresso Base,1,"10,000","10,000",0,,,,,,,,,,,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Nasi Goreng Jawa - Normal,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Choco Hazelnut,Milk Base,2,"15,000","30,000",0,,,,,,,,,,,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
05-11-2021 11:00:13,VPPPCZ8J89NKG,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Beng-Beng,Additional,5,"2,500","12,500",0,,,,,,,,,,,,
